split,idx
train,7554
train,3522
train,8053
train,10745
train,13207
train,13597
train,9407
train,5702
train,11618
train,5696
train,9072
train,6965
train,9955
train,5404
train,12517
train,8516
train,4833
train,4710
train,10955
train,8347
train,9703
train,5108
train,6474
train,4104
train,3047
train,1271
train,6753
train,11368
train,3112
train,12677
train,360
train,13298
train,254
train,13553
train,2565
train,5751
train,8460
train,5275
train,3571
train,5822
train,1174
train,1558
train,5018
train,7696
train,728
train,11619
train,4363
train,2466
train,10840
train,13177
train,2743
train,4509
train,13500
train,11914
train,1403
train,9070
train,10830
train,8331
train,11434
train,11613
train,8507
train,10057
train,9894
train,10490
train,8568
train,12903
train,3591
train,5951
train,2096
train,11219
train,5431
train,11959
train,11927
train,13292
train,8771
train,2737
train,6263
train,626
train,8650
train,5254
train,2670
train,9323
train,12573
train,11780
train,724
train,8032
train,4493
train,2004
train,8775
train,9538
train,5120
train,2555
train,7594
train,12326
train,6621
train,113
train,8293
train,2999
train,9862
train,4417
train,8457
train,7397
train,11350
train,1334
train,3650
train,7054
train,12944
train,881
train,8259
train,50
train,4644
train,8235
train,5433
train,1163
train,18
train,4437
train,6466
train,9326
train,10832
train,6196
train,896
train,437
train,6139
train,660
train,10599
train,12225
train,13175
train,8714
train,11343
train,9858
train,11652
train,117
train,8219
train,5324
train,5686
train,10636
train,11354
train,10640
train,3445
train,5175
train,10605
train,11157
train,5977
train,9544
train,2385
train,8790
train,3875
train,12102
train,13069
train,1095
train,1828
train,12232
train,7243
train,12162
train,9592
train,7307
train,1584
train,4745
train,8123
train,12648
train,7141
train,12921
train,12440
train,2983
train,9095
train,10440
train,10583
train,634
train,2915
train,882
train,6150
train,1929
train,10851
train,8537
train,12253
train,9232
train,1746
train,12490
train,6399
train,3861
train,7864
train,7750
train,1507
train,7299
train,11380
train,2638
train,7415
train,3943
train,6987
train,8619
train,1757
train,6248
train,10067
train,11398
train,11910
train,13217
train,12626
train,8413
train,1714
train,6629
train,3717
train,8450
train,12757
train,1581
train,9864
train,4446
train,12457
train,7092
train,432
train,11864
train,806
train,12235
train,7692
train,12139
train,7945
train,12339
train,6210
train,3020
train,11577
train,12515
train,2803
train,5027
train,4767
train,13340
train,2985
train,6387
train,6092
train,2066
train,8505
train,11399
train,7969
train,8336
train,7296
train,153
train,13070
train,8552
train,2804
train,8707
train,6480
train,6714
train,604
train,1672
train,9024
train,2038
train,11632
train,4182
train,12707
train,4500
train,7046
train,10511
train,10768
train,13109
train,8652
train,6858
train,5245
train,4659
train,11139
train,9482
train,7431
train,13089
train,931
train,1610
train,12730
train,2637
train,2372
train,1406
train,10267
train,8888
train,13450
train,13234
train,8398
train,4948
train,3328
train,6320
train,8000
train,9759
train,2099
train,8174
train,7955
train,589
train,12237
train,9987
train,2145
train,3586
train,2496
train,7857
train,6514
train,11848
train,12149
train,8414
train,12093
train,10290
train,13125
train,11596
train,8639
train,8393
train,11362
train,4572
train,11264
train,981
train,6973
train,7203
train,4592
train,7730
train,11693
train,8334
train,10891
train,4744
train,1178
train,2053
train,12357
train,8203
train,6946
train,5523
train,8288
train,2497
train,9758
train,5708
train,3584
train,11448
train,7240
train,1391
train,453
train,10396
train,9510
train,541
train,11738
train,8950
train,4403
train,10097
train,2126
train,4329
train,8143
train,12448
train,5167
train,9484
train,1011
train,1564
train,580
train,4614
train,4285
train,13636
train,783
train,11812
train,4619
train,6537
train,12163
train,9617
train,9012
train,8180
train,6939
train,2271
train,1277
train,9455
train,1591
train,4626
train,13695
train,6709
train,7317
train,9138
train,6419
train,10808
train,8078
train,8879
train,1218
train,1359
train,10309
train,9272
train,2829
train,12222
train,11249
train,10618
train,13019
train,4070
train,12042
train,8097
train,13550
train,12223
train,131
train,5934
train,12436
train,6666
train,2928
train,4396
train,5698
train,10228
train,6468
train,2054
train,12265
train,7584
train,7614
train,2073
train,7495
train,13342
train,10312
train,5738
train,4191
train,6980
train,2689
train,3921
train,2758
train,3753
train,7586
train,13118
train,12209
train,7018
train,10717
train,2144
train,4594
train,13708
train,11599
train,10719
train,3729
train,6338
train,10103
train,7536
train,7717
train,5610
train,13197
train,3582
train,13609
train,12727
train,9102
train,8592
train,10827
train,11416
train,13608
train,8547
train,12720
train,229
train,3150
train,5272
train,11306
train,9086
train,8190
train,3429
train,9447
train,13407
train,11570
train,4320
train,9984
train,3946
train,10219
train,8001
train,10594
train,6377
train,5771
train,7718
train,1090
train,6379
train,9902
train,4984
train,12951
train,4186
train,4038
train,4632
train,4073
train,9822
train,4378
train,8285
train,3331
train,11612
train,11058
train,5117
train,7200
train,7288
train,6155
train,11010
train,12083
train,11624
train,6708
train,6578
train,5282
train,1150
train,5052
train,9821
train,5644
train,8723
train,1204
train,3442
train,4444
train,9241
train,795
train,13432
train,11571
train,1322
train,13039
train,5302
train,3672
train,2657
train,11997
train,4449
train,10930
train,12550
train,1960
train,3391
train,12572
train,4404
train,3631
train,8365
train,6922
train,2708
train,11126
train,5427
train,6290
train,10244
train,11028
train,2908
train,12762
train,2305
train,1661
train,2824
train,7138
train,5454
train,9868
train,1888
train,11920
train,5165
train,6713
train,12141
train,259
train,6408
train,4826
train,8419
train,12375
train,608
train,5471
train,2490
train,9052
train,2085
train,8866
train,8223
train,7344
train,11484
train,1144
train,319
train,6524
train,8753
train,5775
train,1764
train,2892
train,7163
train,8697
train,7829
train,13287
train,9380
train,8964
train,9563
train,4386
train,11521
train,11455
train,9405
train,13523
train,7713
train,2064
train,178
train,9844
train,7004
train,5554
train,13301
train,1522
train,8385
train,2263
train,9151
train,3787
train,2918
train,13442
train,2678
train,5097
train,11523
train,12432
train,1333
train,205
train,8028
train,8128
train,692
train,1713
train,6221
train,2187
train,10660
train,4522
train,11085
train,8555
train,5436
train,2155
train,9420
train,12262
train,12348
train,8764
train,5285
train,9335
train,10650
train,3232
train,405
train,13044
train,8388
train,3844
train,1760
train,7494
train,9324
train,13730
train,13702
train,6096
train,1526
train,2224
train,2208
train,5014
train,9107
train,5387
train,10763
train,2431
train,12152
train,7082
train,191
train,11446
train,11020
train,12958
train,10523
train,4855
train,3385
train,23
train,10238
train,7439
train,321
train,5354
train,11148
train,10658
train,4658
train,5376
train,1758
train,6357
train,8984
train,6815
train,13465
train,1693
train,8793
train,6613
train,5879
train,11769
train,12918
train,3820
train,7370
train,10418
train,4799
train,6909
train,2442
train,8830
train,11404
train,5429
train,7255
train,1938
train,7154
train,3774
train,1627
train,8844
train,4032
train,9566
train,9983
train,6151
train,1613
train,13586
train,3986
train,11068
train,9111
train,6678
train,5036
train,13414
train,13444
train,492
train,11620
train,2618
train,12104
train,10361
train,12945
train,11681
train,13350
train,6732
train,1909
train,4234
train,8519
train,4786
train,5230
train,6817
train,10126
train,291
train,10116
train,2602
train,1890
train,12446
train,7009
train,5273
train,7192
train,6405
train,3114
train,9889
train,7411
train,13469
train,12919
train,8628
train,8659
train,262
train,10147
train,13162
train,6790
train,1955
train,2377
train,1842
train,9430
train,9950
train,12729
train,12930
train,13507
train,786
train,284
train,1855
train,6963
train,12098
train,4983
train,12779
train,10307
train,1605
train,5300
train,3404
train,9077
train,173
train,911
train,3378
train,4912
train,9878
train,3017
train,5651
train,380
train,9730
train,11737
train,4796
train,9957
train,675
train,12327
train,163
train,1251
train,12071
train,211
train,11112
train,12652
train,11208
train,5240
train,10977
train,5707
train,7420
train,5210
train,13668
train,5856
train,9681
train,6894
train,6286
train,4236
train,5150
train,10113
train,4157
train,1869
train,5264
train,4825
train,3121
train,8171
train,2901
train,2133
train,7461
train,6388
train,4280
train,11225
train,13646
train,13212
train,12227
train,1484
train,8261
train,10399
train,6756
train,10407
train,5466
train,3675
train,2965
train,11607
train,6082
train,12654
train,1864
train,12625
train,11082
train,9704
train,2653
train,8612
train,10725
train,6718
train,2609
train,12745
train,3701
train,1280
train,811
train,4143
train,118
train,12639
train,479
train,8344
train,730
train,3815
train,1369
train,10360
train,13546
train,7712
train,9034
train,9039
train,1463
train,9473
train,6844
train,11443
train,5804
train,11061
train,2658
train,3968
train,2008
train,6845
train,9954
train,1165
train,11524
train,9378
train,6778
train,1854
train,11184
train,13224
train,5827
train,12350
train,3032
train,12488
train,12978
train,7190
train,7214
train,12686
train,7121
train,6292
train,8663
train,3165
train,2028
train,12808
train,10451
train,11182
train,1715
train,13334
train,1400
train,10867
train,13701
train,6461
train,11762
train,7688
train,6080
train,5119
train,207
train,3384
train,7979
train,11504
train,9269
train,2364
train,10686
train,9848
train,12078
train,679
train,3694
train,3315
train,1130
train,12000
train,8808
train,12398
train,3027
train,5130
train,4044
train,919
train,9178
train,4380
train,6560
train,12256
train,10692
train,6415
train,13063
train,11546
train,8765
train,8115
train,2183
train,2242
train,13630
train,10718
train,10893
train,7166
train,7936
train,11810
train,13400
train,10015
train,3401
train,2903
train,10501
train,7253
train,12821
train,9923
train,9899
train,3747
train,8319
train,11251
train,3982
train,8135
train,11322
train,6498
train,9975
train,11666
train,11855
train,7785
train,8738
train,10438
train,7863
train,9771
train,2769
train,2351
train,13135
train,13117
train,11899
train,8860
train,8480
train,1747
train,3535
train,5514
train,10199
train,12986
train,8573
train,2974
train,6382
train,10572
train,6923
train,2148
train,6782
train,1364
train,1602
train,13743
train,4856
train,1211
train,3985
train,2705
train,388
train,13283
train,1662
train,1187
train,6492
train,27
train,12195
train,3692
train,13648
train,6027
train,8993
train,4760
train,436
train,13696
train,13281
train,5542
train,6111
train,12397
train,9852
train,4736
train,12754
train,11805
train,3901
train,5367
train,6975
train,3353
train,10755
train,10631
train,1445
train,6106
train,1967
train,10446
train,8658
train,4790
train,8132
train,143
train,2195
train,10804
train,1184
train,699
train,9888
train,2623
train,12817
train,849
train,2287
train,2228
train,2511
train,1276
train,10376
train,5220
train,5334
train,13517
train,12815
train,5795
train,6209
train,6454
train,10803
train,8035
train,7123
train,7544
train,4118
train,782
train,3044
train,865
train,7694
train,347
train,12704
train,2988
train,10707
train,2929
train,10907
train,13018
train,6761
train,5377
train,3936
train,152
train,13345
train,2552
train,3004
train,6890
train,10609
train,11181
train,12107
train,6259
train,10443
train,1947
train,10911
train,9213
train,11072
train,6090
train,8514
train,1239
train,1964
train,12043
train,9403
train,6472
train,7427
train,9299
train,548
train,1147
train,5704
train,12913
train,3238
train,13703
train,13195
train,6236
train,3398
train,3604
train,11012
train,4382
train,7212
train,922
train,3789
train,7249
train,340
train,11557
train,4287
train,5811
train,2209
train,2885
train,4429
train,7667
train,5491
train,8390
train,5216
train,3079
train,12614
train,7268
train,2480
train,1837
train,7930
train,7028
train,10789
train,12307
train,11802
train,2557
train,5691
train,11232
train,3963
train,6032
train,904
train,4020
train,3061
train,12106
train,10420
train,1157
train,6968
train,2907
train,3395
train,7406
train,9543
train,10355
train,7227
train,11223
train,2672
train,3860
train,12138
train,6430
train,7384
train,13484
train,9374
train,11286
train,9775
train,4612
train,8947
train,414
train,4629
train,8681
train,8029
train,13468
train,7832
train,2788
train,11887
train,395
train,12926
train,8506
train,13093
train,5725
train,12698
train,8126
train,6342
train,7756
train,8536
train,3593
train,2012
train,10281
train,4947
train,3822
train,13140
train,2844
train,5017
train,13501
train,13470
train,9338
train,13582
train,4655
train,3935
train,5393
train,6575
train,7061
train,10787
train,6760
train,5767
train,8252
train,8666
train,13631
train,9104
train,12006
train,2283
train,8911
train,3920
train,11790
train,3275
train,985
train,10779
train,5010
train,3705
train,186
train,6494
train,4436
train,192
train,11895
train,13078
train,9981
train,9765
train,8081
train,3888
train,9163
train,8549
train,12461
train,7103
train,8878
train,9740
train,1846
train,9884
train,612
train,921
train,4289
train,11736
train,1991
train,12735
train,45
train,3274
train,12297
train,897
train,4206
train,10090
train,3962
train,10837
train,5656
train,7493
train,4185
train,11419
train,476
train,9727
train,2473
train,5325
train,5405
train,8623
train,4055
train,2968
train,11841
train,9674
train,9861
train,7965
train,12300
train,6871
train,4062
train,5198
train,10547
train,4155
train,10215
train,8362
train,10488
train,11094
train,5222
train,8570
train,4873
train,11188
train,12401
train,6464
train,8381
train,10062
train,5382
train,7277
train,11731
train,10681
train,1884
train,3136
train,8649
train,11272
train,2051
train,13237
train,1635
train,11244
train,3326
train,2450
train,7259
train,3572
train,8254
train,7881
train,3777
train,5566
train,3823
train,7084
train,11299
train,12650
train,10495
train,10724
train,13603
train,11079
train,2233
train,13732
train,13026
train,9519
train,12202
train,9936
train,8737
train,1352
train,7435
train,8876
train,10053
train,6641
train,3456
train,10208
train,10883
train,8886
train,13383
train,8494
train,2265
train,3617
train,325
train,1325
train,12628
train,11255
train,1783
train,421
train,9431
train,8556
train,3866
train,7813
train,1831
train,7050
train,12485
train,11616
train,2876
train,7246
train,2775
train,10140
train,8085
train,12017
train,2864
train,9843
train,13159
train,7778
train,106
train,5826
train,5818
train,3105
train,3419
train,8668
train,1935
train,2498
train,6741
train,8705
train,6805
train,8656
train,4842
train,7547
train,11942
train,1868
train,12421
train,6626
train,1054
train,1892
train,4883
train,4077
train,8216
train,9025
train,2097
train,10368
train,3372
train,4037
train,10917
train,10385
train,240
train,9784
train,11843
train,8613
train,550
train,5918
train,10519
train,7619
train,13040
train,10022
train,3839
train,12562
train,3613
train,9121
train,6050
train,8005
train,2396
train,2059
train,10739
train,7101
train,7517
train,1053
train,11274
train,7056
train,3924
train,6285
train,3002
train,5989
train,7008
train,4800
train,9069
train,11073
train,13038
train,8249
train,3443
train,3930
train,12869
train,13650
train,1826
train,419
train,4347
train,11439
train,1497
train,7168
train,9665
train,10058
train,6755
train,9580
train,11869
train,6746
train,7772
train,5318
train,2500
train,3376
train,5025
train,6427
train,10616
train,12721
train,4257
train,1957
train,6574
train,7036
train,1550
train,271
train,2117
train,9045
train,7472
train,6268
train,11327
train,7902
train,2817
train,6273
train,9404
train,2011
train,8034
train,4769
train,13431
train,5040
train,7569
train,4908
train,1265
train,386
train,12783
train,10845
train,10535
train,1209
train,2798
train,5641
train,9481
train,10903
train,11240
train,9969
train,1722
train,4288
train,3101
train,2370
train,2147
train,5806
train,5118
train,7395
train,3738
train,7916
train,9210
train,7173
train,4827
train,11569
train,10177
train,420
train,8654
train,5570
train,1847
train,3954
train,6094
train,8040
train,13705
train,6251
train,916
train,639
train,3892
train,759
train,774
train,10781
train,7524
train,12963
train,9474
train,2613
train,7699
train,12900
train,1487
train,12452
train,12522
train,3832
train,13231
train,586
train,6550
train,13411
train,10966
train,488
train,1506
train,11774
train,1198
train,4692
train,6705
train,166
train,9087
train,2470
train,12632
train,8635
train,10784
train,2327
train,11335
train,133
train,720
train,312
train,4765
train,6559
train,12274
train,4558
train,8533
train,3003
train,11622
train,2986
train,8461
train,338
train,10088
train,12786
train,12437
train,11371
train,5774
train,702
train,4212
train,753
train,3137
train,12781
train,9276
train,4740
train,1339
train,6998
train,1700
train,8796
train,7098
train,6956
train,318
train,980
train,9415
train,8020
train,11406
train,2141
train,3504
train,12848
train,5870
train,8423
train,10959
train,4701
train,10012
train,6329
train,7430
train,1153
train,10722
train,3481
train,1086
train,569
train,12560
train,11041
train,8578
train,8408
train,7869
train,10810
train,12876
train,1182
train,6796
train,9020
train,11471
train,6072
train,7409
train,3444
train,9811
train,7999
train,8127
train,3981
train,3491
train,7045
train,3816
train,6359
train,1720
train,1512
train,7840
train,12722
train,1152
train,9478
train,3987
train,9600
train,5899
train,2789
train,2922
train,5922
train,339
train,1995
train,5128
train,3898
train,13191
train,1867
train,788
train,9825
train,12607
train,1904
train,10931
train,10651
train,4650
train,8438
train,3019
train,9123
train,648
train,12619
train,6912
train,9731
train,5878
train,3039
train,697
train,8851
train,13058
train,13384
train,6703
train,9833
train,6013
train,6630
train,6617
train,8713
train,9670
train,11122
train,12124
train,10816
train,10500
train,4954
train,8349
train,1319
train,3803
train,10762
train,8467
train,5876
train,2781
train,5162
train,58
train,3076
train,7844
train,7155
train,2970
train,12214
train,5196
train,1467
train,12267
train,3841
train,531
train,9109
train,3781
train,9524
train,7497
train,5537
train,279
train,11100
train,2234
train,4638
train,965
train,1354
train,12180
train,4076
train,8787
train,8517
train,5233
train,13678
train,1775
train,7600
train,9824
train,6138
train,3518
train,12025
train,12643
train,5730
train,11259
train,5024
train,9826
train,12620
train,11098
train,10093
train,690
train,857
train,1274
train,10533
train,6368
train,1698
train,11022
train,1078
train,2812
train,6757
train,2461
train,6888
train,7150
train,7960
train,5757
train,3049
train,12621
train,3928
train,11153
train,9539
train,10582
train,8683
train,7366
train,4585
train,12159
train,12593
train,6267
train,13071
train,1018
train,1405
train,3111
train,2719
train,10588
train,6955
train,10996
train,2859
train,4113
train,5311
train,9553
train,8477
train,10773
train,3923
train,3715
train,822
train,12287
train,12858
train,11756
train,10379
train,302
train,11024
train,11583
train,5761
train,4723
train,12996
train,12561
train,11643
train,9605
train,2285
train,962
train,13744
train,5560
train,6563
train,5213
train,3542
train,1310
train,2981
train,7062
train,356
train,5362
train,4261
train,11879
train,2076
train,11682
train,4115
train,5209
train,5646
train,1070
train,12291
train,11042
train,11239
train,2888
train,7233
train,10973
train,8102
train,11150
train,942
train,978
train,10663
train,10635
train,6161
train,9742
train,12568
train,4964
train,2121
train,8199
train,4262
train,6469
train,3704
train,6862
train,1599
train,5332
train,165
train,12041
train,5435
train,474
train,6280
train,8930
train,11485
train,5940
train,8335
train,547
train,6957
train,13367
train,6893
train,933
train,412
train,4125
train,5974
train,11994
train,7946
train,1311
train,2914
train,8881
train,13656
train,218
train,1197
train,6175
train,4457
train,7685
train,11798
train,7678
train,6717
train,11931
train,176
train,8587
train,693
train,12687
train,5501
train,13584
train,12840
train,4063
train,10782
train,12960
train,2508
train,3199
train,7341
train,10439
train,1042
train,10172
train,11724
train,7321
train,11062
train,9973
train,11065
train,9680
train,13647
train,10814
train,4183
train,1865
train,5281
train,12292
train,2003
train,1950
train,1167
train,11501
train,13547
train,687
train,4875
train,5218
train,5035
train,4670
train,10296
train,13142
train,4560
train,7129
train,8633
train,12121
train,9261
train,5997
train,12290
train,1207
train,4514
train,1249
train,12640
train,5587
train,7671
train,3838
train,13529
train,7007
train,9300
train,9790
train,1792
train,8924
train,6047
train,3360
train,382
train,10556
train,9863
train,5023
train,13316
train,13279
train,13360
train,8275
train,7806
train,3205
train,5745
train,1287
train,11986
train,2154
train,2707
train,10986
train,12410
train,9750
train,4648
train,1912
train,7480
train,226
train,6363
train,12493
train,9462
train,7117
train,2811
train,1119
train,6128
train,6246
train,12048
train,1459
train,12205
train,6114
train,8979
train,10904
train,1666
train,8069
train,3078
train,8996
train,12229
train,11483
train,12068
train,2599
train,2772
train,8211
train,2574
train,1528
train,3589
train,852
train,5925
train,10458
train,5214
train,6838
train,5009
train,824
train,8785
train,13530
train,12803
train,6049
train,4397
train,13303
train,9624
train,3682
train,10329
train,3286
train,3299
train,10156
train,13592
train,10123
train,1077
train,1963
train,4192
train,8087
train,3678
train,9271
train,7072
train,3348
train,13290
train,3539
train,3956
train,11333
train,13377
train,7110
train,129
train,5381
train,9621
train,11280
train,6179
train,7331
train,1565
train,11288
train,6282
train,7641
train,9783
train,331
train,4788
train,8641
train,1768
train,968
train,13644
train,3798
train,10121
train,1242
train,9531
train,2652
train,9708
train,2935
train,11314
train,10430
train,5173
train,13241
train,272
train,13555
train,11771
train,7244
train,7981
train,10607
train,11370
train,876
train,3907
train,5891
train,3437
train,8545
train,10250
train,5452
train,10171
train,3616
train,6448
train,2108
train,9533
train,2870
train,13427
train,595
train,4938
train,3508
train,7266
train,9812
train,142
train,11479
train,12160
train,13226
train,12723
train,7229
train,9058
train,4356
train,6239
train,6556
train,7201
train,8093
train,5732
train,6343
train,5693
train,7171
train,346
train,11627
train,5513
train,4561
train,9028
train,5975
train,13187
train,10433
train,11007
train,10211
train,370
train,11004
train,10953
train,3778
train,5694
train,6075
train,2307
train,9485
train,8719
train,4340
train,3829
train,2455
train,1382
train,10235
train,1067
train,7312
train,590
train,11781
train,7125
train,7290
train,13466
train,2514
train,1690
train,8060
train,12434
train,10800
train,12045
train,12173
train,2522
train,5679
train,1790
train,8418
train,3291
train,5947
train,4552
train,7972
train,534
train,1924
train,8327
train,210
train,4568
train,10258
train,13108
train,71
train,9443
train,9853
train,2905
train,12611
train,11191
train,5398
train,874
train,13333
train,12137
train,3174
train,11689
train,9616
train,4120
train,2571
train,10712
train,5147
train,3140
train,1263
train,8397
train,12774
train,12750
train,1899
train,4264
train,6288
train,4420
train,6767
train,6074
train,12099
train,3257
train,8448
train,868
train,2879
train,4886
train,2857
train,3162
train,1036
train,13149
train,5157
train,505
train,2102
train,9226
train,12878
train,9042
train,9220
train,847
train,8982
train,3813
train,344
train,9977
train,4709
train,4459
train,2530
train,3708
train,10748
train,8858
train,250
train,6471
train,12342
train,6026
train,6126
train,6948
train,3965
train,10043
train,640
train,862
train,2246
train,5720
train,7602
train,7736
train,4388
train,7161
train,10715
train,3671
train,13494
train,8055
train,8788
train,6558
train,12725
train,2019
train,4475
train,9354
train,3000
train,6848
train,12429
train,11659
train,270
train,5094
train,12597
train,2833
train,7265
train,11001
train,8439
train,13433
train,4304
train,8616
train,2192
train,7348
train,2927
train,12151
train,9719
train,10918
train,9188
train,1299
train,13107
train,5764
train,12531
train,9047
train,10350
train,2259
train,12925
train,1972
train,1010
train,6488
train,202
train,10441
train,1503
train,2352
train,3913
train,3272
train,2201
train,6450
train,4362
train,11564
train,5400
train,13464
train,7555
train,3124
train,11545
train,10479
train,8022
train,243
train,5199
train,1799
train,11127
train,13042
train,2469
train,4724
train,1556
train,13072
train,969
train,3377
train,13717
train,4537
train,1237
train,11772
train,12823
train,2887
train,10213
train,5297
train,10505
train,13130
train,10253
train,2078
train,2881
train,12794
train,7421
train,1857
train,1945
train,13182
train,12394
train,13115
train,12474
train,10358
train,3688
train,448
train,6731
train,6553
train,552
train,9798
train,5998
train,7959
train,4060
train,4871
train,1426
train,3118
train,6831
train,3487
train,8402
train,7608
train,8471
train,5460
train,2290
train,5598
train,7926
train,12363
train,9274
train,8744
train,1475
train,1387
train,3782
train,10672
train,72
train,1291
train,268
train,7917
train,3270
train,13092
train,8814
train,10521
train,8913
train,9741
train,12361
train,11958
train,7505
train,4009
train,1542
train,10298
train,13583
train,11031
train,1474
train,5160
train,5908
train,10956
train,9550
train,4965
train,4256
train,3762
train,1181
train,6689
train,1114
train,5844
train,11040
train,9947
train,4887
train,12673
train,4981
train,4477
train,10543
train,6178
train,3663
train,845
train,12484
train,4772
train,13307
train,13694
train,8011
train,1931
train,4928
train,8226
train,9840
train,5295
train,6228
train,598
train,4973
train,10120
train,13276
train,10571
train,9622
train,1973
train,1968
train,5572
train,13558
train,9418
train,9396
train,8724
train,13684
train,9258
train,9944
train,983
train,1765
train,4757
train,11285
train,11840
train,162
train,11733
train,5809
train,12145
train,11763
train,13594
train,10198
train,8752
train,4479
train,5252
train,8492
train,9562
train,57
train,11965
train,3228
train,9331
train,10841
train,12910
train,1329
train,5444
train,6557
train,8513
train,10065
train,3159
train,2092
train,13713
train,875
train,145
train,2166
train,5110
train,2483
train,3436
train,9268
train,12578
train,11467
train,11128
train,9652
train,10303
train,799
train,12355
train,7285
train,2686
train,10968
train,1133
train,4913
train,3713
train,12710
train,12773
train,2027
train,5621
train,11424
train,9336
train,9037
train,7302
train,923
train,1563
train,10079
train,9561
train,1316
train,4605
train,8773
train,2158
train,1649
train,1069
train,2868
train,6033
train,10216
train,6395
train,366
train,7335
train,6095
train,7167
train,778
train,960
train,1928
train,5531
train,7546
train,3984
train,7130
train,11397
train,5129
train,10339
train,1489
train,1168
train,1455
train,2779
train,12031
train,9208
train,6054
train,11916
train,1116
train,5411
train,10565
train,11891
train,7664
train,638
train,10448
train,13116
train,13562
train,12212
train,3260
train,13740
train,8173
train,11695
train,4049
train,8427
train,6771
train,9664
train,1630
train,5389
train,1345
train,12391
train,1084
train,12670
train,1682
train,4107
train,2823
train,7179
train,2842
train,11432
train,10344
train,5029
train,11436
train,3754
train,10301
train,6034
train,8145
train,12688
train,6355
train,8224
train,10045
train,8272
train,10324
train,10415
train,7724
train,13624
train,5680
train,8874
train,5999
train,11677
train,1893
train,6533
train,24
train,11043
train,12644
train,5234
train,520
train,2410
train,2163
train,10078
train,6850
train,9643
train,182
train,5200
train,13573
train,2475
train,13030
train,26
train,9173
train,8090
train,7197
train,5447
train,13257
train,6599
train,4297
train,4410
train,5522
train,10332
train,2001
train,8274
train,7014
train,7620
train,5441
train,1985
train,9656
train,6792
train,387
train,122
train,2861
train,7605
train,13428
train,8194
train,7403
train,6274
train,10389
train,9296
train,7854
train,2429
train,5885
train,1537
train,707
train,2363
train,9788
train,6649
train,4574
train,4728
train,11330
train,12259
train,2272
train,3953
train,6107
train,3693
train,6260
train,810
train,8857
train,1520
train,9017
train,13492
train,5931
train,768
train,5810
train,2113
train,13623
train,6455
train,11947
train,1914
train,7416
train,1229
train,13119
train,6964
train,8926
train,8921
train,7032
train,13747
train,12390
train,8917
train,8590
train,4269
train,52
train,4188
train,12270
train,3203
train,480
train,8577
train,5170
train,10475
train,4401
train,9976
train,9875
train,10859
train,5559
train,11214
train,7679
train,12167
train,12285
train,10703
train,11829
train,363
train,6232
valid,2757
valid,6037
valid,11463
valid,8986
valid,11151
valid,3865
valid,12634
valid,13370
valid,5307
valid,3329
valid,12663
valid,11846
valid,1009
valid,7178
valid,5112
valid,1115
valid,11381
valid,2815
valid,4427
valid,7526
valid,322
valid,12453
valid,7206
valid,12268
valid,1101
valid,7235
valid,8778
valid,13472
valid,6943
valid,4298
valid,5156
valid,83
valid,5639
valid,12887
valid,6020
valid,793
valid,5950
valid,10264
valid,12358
valid,10242
valid,2140
valid,7376
valid,4750
valid,6345
valid,7445
valid,1880
valid,8807
valid,13286
valid,10463
valid,3941
valid,11748
valid,11382
valid,7824
valid,10304
valid,12119
valid,10568
valid,9319
valid,8974
valid,5047
valid,801
valid,13567
valid,3859
valid,5313
valid,12169
valid,8345
valid,9938
valid,3432
valid,12279
valid,5579
valid,1821
valid,6784
valid,10963
valid,6586
valid,6252
valid,8038
valid,3611
valid,13412
valid,6061
valid,9392
valid,11634
valid,4423
valid,5553
valid,7820
valid,11700
valid,7041
valid,4837
valid,7598
valid,1852
valid,4258
valid,10509
valid,13409
valid,6426
valid,10846
valid,13079
valid,9080
valid,3077
valid,40
valid,8004
valid,7347
valid,820
valid,3074
valid,11365
valid,10736
valid,12024
valid,6476
valid,10142
valid,3285
valid,11559
valid,8803
valid,7131
valid,8648
valid,1664
valid,81
valid,11011
valid,11237
valid,11295
valid,5983
valid,9132
valid,4496
valid,7963
valid,10353
valid,4847
valid,9499
valid,8727
valid,4578
valid,3630
valid,6686
valid,3052
valid,5100
valid,3544
valid,2878
valid,12928
valid,4309
valid,13580
valid,4909
valid,990
valid,10108
valid,12492
valid,5492
valid,5867
valid,3055
valid,4332
valid,9142
valid,7291
valid,3847
valid,5114
valid,6104
valid,10975
valid,10691
valid,8401
valid,3283
valid,10657
valid,13537
valid,7156
valid,6740
valid,11283
valid,2978
valid,12111
valid,8396
valid,7625
valid,2578
valid,7137
valid,11821
valid,12940
valid,5611
valid,9461
valid,8437
valid,10050
valid,2360
valid,12039
valid,4226
valid,7982
valid,7338
valid,2954
valid,6589
valid,5669
valid,6030
valid,10082
valid,3222
valid,12
valid,7911
valid,11993
valid,9855
valid,2799
valid,13528
valid,13294
valid,7390
valid,665
valid,9185
valid,10450
valid,3058
valid,3099
valid,7735
valid,242
valid,6682
valid,10282
valid,7006
valid,8873
valid,9105
valid,3695
valid,10124
valid,4976
valid,12215
valid,10704
valid,10905
valid,11189
valid,8015
valid,713
valid,8594
valid,156
valid,4377
valid,872
valid,6905
valid,10747
valid,668
valid,9388
valid,4656
valid,738
valid,8759
valid,9845
valid,11316
valid,5470
valid,12967
valid,7488
valid,9475
valid,7040
valid,6191
valid,1595
